idx,x,y,fx,letra
64,-0.5967796548308459,-0.07839785101297347,0.3561459564200236,A
65,0.45567018736274356,0.8457000017785674,0.20763531965119783,A
66,0.03315619575218376,-0.4313336548217259,0.0010993333167571284,A
67,-0.7594324761630353,0.7532862564648153,0.5767376858511192,A
68,-0.0884330301871803,0.22176637954767342,0.007820400828086741,A
69,0.707227260668899,-0.17956366650779754,0.5001703982332347,A
70,0.4502202388479246,-0.995754744554346,0.2026982634682823,A
71,0.6184544420365934,-0.9292835995942204,0.38248589687479406,A
72,-0.30683282794014355,0.6879575802688764,0.09414638430174574,A
73,-0.927988977318644,-0.12320189057159459,0.8611635420249029,A
74,-0.11412248336480535,0.28467799882433353,0.013023941209350274,A
75,-0.978229914156385,0.3709478899032812,0.9569337649504085,A
76,0.8706401290196353,-0.545690843231859,0.7580142342593271,A
77,-0.8543903707230454,0.1378494714839713,0.7299829055842629,A
78,-0.6320731947395071,0.5627327127242963,0.3995165235082068,A
79,-0.3576147298950578,0.237847203791143,0.12788829503791516,A
80,-0.5967770638976997,-0.03005460764122536,0.3561428639943591,A
81,-0.08449866365315106,0.45355773957233425,0.007140024159168352,A
82,-0.44786527869039916,-0.4388162148503343,0.20058330785642892,A
83,0.8742709554040289,0.8745741280115473,0.7643497034630734,A
84,0.2595718259607229,0.4243971701662834,0.06737753283258383,A
85,0.13381634297093603,-0.5304807346387961,0.01790681364611518,A
86,0.6562070878071411,0.1393558555344343,0.43060774208832897,A
87,0.9784951353340705,0.20299014697155782,0.957452729872441,A
88,-0.27450935978537006,-0.7540801788042892,0.07535538860977374,A
89,0.95139597285045,0.4535422664078932,0.9051542971560541,A
90,0.554847985118109,0.3651793433435109,0.30785628658962527,A
91,0.8456106341254439,-0.338208392135259,0.7150573445460353,A
92,-0.1747875075367049,-0.26266066327387216,0.030550672790893678,A
93,-0.30808787346957356,-0.01909617823948917,0.09491813777900397,A
94,-0.11911097814440397,0.719590541432757,0.01418742511451668,A
95,-0.10827449300516134,0.1850926848568586,0.011723365835524732,A
96,0.22338157124255886,0.8639052004015588,0.0498993263707944,A
97,-0.004024702844848127,-0.6405000317628642,1.619823298932861e-05,A
98,-0.4469122427801091,0.8703876809227342,0.19973055274674717,A
99,-0.6022711765892257,0.5548236434790252,0.3627305701501703,A
100,-0.004544302597404126,-0.06402795953816276,2.0650686096773887e-05,A
101,-0.37885085421743936,-0.31572245011417155,0.14352796974128348,A
102,-0.4246330551622255,-0.19851105444527484,0.18031323153640563,A
103,-0.5558096643799841,-0.9447217165451869,0.3089243830181906,A
104,0.2343011255687688,0.28159925549134623,0.05489701744279197,A
105,0.9558453666195985,-0.7958152967474958,0.9136403648881547,A
106,0.2139165214663874,0.9210890476924718,0.04576027815627938,A
107,0.16636899228090063,-0.9776088198238355,0.027678641592562375,A
108,-0.5812552152321224,0.911569779032803,0.33785762523454094,A
109,0.10078432175939334,0.6021486485381726,0.010157479512500926,A
110,-0.9377929720492622,-0.10208004434444717,0.8794556584249882,A
111,-0.9508962375044743,0.4922084433796041,0.9042036545001656,A
112,-0.19149745817324937,-0.3888078892863449,0.03667127648681539,A
113,0.11515058705521786,0.0048187825474586,0.013259657699161306,A
114,0.7315459393948722,0.5059445802486897,0.535159461445126,A
115,0.5131240006701452,0.18220809058074683,0.26329624006373514,A
116,-0.6251694694960119,-0.2549944323538318,0.390836865589925,A
117,0.9353165952807636,0.011937947059596388,0.8748171334075997,A
118,0.9269479921940138,-0.011627192640091488,0.8592325802325135,A
119,0.6159212076784772,-0.9935418344511917,0.3793589340681139,A
120,-0.9924840327128437,0.6236054396821589,0.985024555189949,A
121,0.08286265474562726,0.03493047390933879,0.006866219551493025,A
122,-0.5320815491079556,0.2787273615415078,0.28311077490112174,A
123,-0.43437629547019907,-0.24073812068549905,0.18868276606641368,A
124,-0.5820509337152648,0.3599127466912857,0.33878328943881164,A
125,0.8440651279427371,0.9585933208517243,0.7124459402089892,A
126,0.5734670799775632,-0.739794775746861,0.3288644918179929,A
127,0.9070568188997719,0.5991649665936829,0.8227520727125736,A
128,-0.8488981319525539,-0.39070741605141235,0.7206280384325356,A
129,0.8939120310072193,-0.7917609141341315,0.7990787191794517,A
130,-0.8434904917416195,-0.5214372058144421,0.7114762096585191,A
131,0.35029676015649613,-0.290302208040903,0.12270782017613778,A
132,-0.27874386222858316,0.8460307577342907,0.07769814073010735,A
133,0.07155196233154926,-0.5546049639704043,0.005119683313495444,A
134,0.9191031705403365,-0.05883246182644708,0.8447506380972989,A
135,-0.5977544910682715,-0.6424096791049534,0.35731043159228826,A
136,-0.08155884848558803,-0.5046443546604527,0.0066518457662951055,A
137,0.1839905248417566,-0.5901081253862615,0.033852513231545055,A
138,-0.014843518594728433,0.10374725776812044,0.00022033004427204875,A
139,-0.5004604521483806,0.5588158681917892,0.2504606641645616,A
140,-0.8095901803387915,-0.7046930090652459,0.6554362601009969,A
141,0.4736868623399517,-0.13209420193253218,0.22437924355346836,A
142,-0.9961180419257589,0.6338637043776505,0.992251153450008,A
143,-0.5526775893525051,-0.7158335460659608,0.30545251777249627,A
144,-0.9079295527046707,0.8174463783399386,0.8243360726745034,A
145,0.8151308670477173,-0.6177761082294451,0.6644383304139634,A
146,-0.8909997133393541,0.07067715345382086,0.7938804891708112,A
147,-0.46860233240826576,0.517763908641214,0.21958814593846682,A
148,0.07478345628509664,0.7533797376606244,0.00559256533394496,A
149,0.23034523707530408,-0.53606127371678,0.05305892824327804,A
150,0.8467115309009532,-0.43966623821938877,0.7169204165606358,A
151,0.3879374480928264,-0.2324400632880621,0.15049546363277436,A
152,0.888789173765834,0.6309285708580159,0.7899461954033539,A
153,0.919380780492848,0.4094848096000505,0.8452610195396384,A
154,-0.6838813730591367,-0.4003564101546915,0.46769373241725004,A
155,0.7815511124216661,0.8231914742917295,0.6108221413275438,A
156,-0.22346164799743695,0.8683496747079253,0.04993510812573042,A
157,0.9264445552327292,-0.13509124493697078,0.8582995139203694,A
158,0.3074975834664373,0.6713912641279951,0.09455476383769858,A
159,0.62963708524831,0.08102921449388556,0.39644285911998756,A
160,-0.14761880144648876,0.6976693105448653,0.02179131054049787,A
161,0.14206127733804674,0.804223900043356,0.020181406518917432,A
162,0.5935819328441809,-0.8299897658750512,0.3523395109990337,A
163,0.8828854425964021,0.44700301741832504,0.7794867047486449,A
164,0.19418391626775455,-0.4816705420682814,0.03770739333708231,A
165,0.5231626265878815,-0.5825881975914564,0.2736991338583311,A
166,0.9851308098095624,-0.4040178345525238,0.9704827124360441,A
167,0.4223667515864591,0.9771522478762502,0.17839367284569765,A
168,0.279449936658658,0.4611760902825659,0.07809226709852798,A
169,-0.32814587584602584,-0.5662243021856521,0.1076797158347554,A
170,0.22056353911263682,-0.5032920446915523,0.04864827478589167,A
171,-0.28456132845416215,0.8810800782853268,0.08097514965159755,A
172,0.8317636366134673,-0.8851478458570836,0.6918307471924601,A
173,0.028075341489249173,0.9221788408351079,0.000788224799737956,A
174,0.3349628647834795,-0.6883122389683212,0.11220012078395555,A
175,0.7181846335742263,-0.4672463668014666,0.5157891679021458,A
176,0.42933031547554923,0.5757602661419077,0.18432451978633463,A
177,0.06469140441724086,-0.7509513615948424,0.004184977805475011,A
178,0.3643813640837694,-0.14709263454080324,0.13277377849154853,A
179,0.4102900010405075,-0.2662410350215445,0.16833788495381966,A
180,0.6445451258583828,-0.21482524387389623,0.41543841926779845,A
181,0.7236909730602012,-0.08064990782543391,0.523728624488821,A
182,-0.7370435240007356,0.3163277199887198,0.5432331562714229,A
183,-0.42388681233494285,0.21103241111017756,0.17968002967147906,A
184,0.7791490464666291,-0.7002398208538494,0.6070732366098573,A
185,-0.7947758152921511,0.5368824517410093,0.6316685965733035,A
186,0.08132013647619907,0.2776977131949816,0.006612964596507642,A
187,0.47365848593224014,0.6891677252702488,0.22435236129562214,A
188,-0.47581342096983104,0.08723365339421552,0.22639841157501364,A
189,-0.7691016557626611,0.8669443822324394,0.5915173568968668,A
190,0.03159001051896548,-0.6464514441482807,0.0009979287645883498,A
191,-0.18457324766239602,0.9643706359592585,0.03406728375264418,A
192,0.37873598201037884,-0.03423929663477132,0.143440944069366,A
193,-0.9948303286538938,0.735418003207249,0.9896873828096142,A
194,0.9029223355919813,-0.017233736826434143,0.8152687441108786,A
195,-0.09296290615847735,0.44377671429465804,0.008642101921429867,A
196,-0.767045376397715,-0.5936446295499689,0.5883586094531122,A
197,-0.2390607241185876,-0.3569636591543677,0.05715002981610345,A
198,0.6963589787709614,-0.7253947660056961,0.4849158273149363,A
199,-0.9969613225381286,0.9543226969612844,0.9939318786369745,A
200,-0.1496941842736461,0.5985323132822564,0.02240834880535232,A
201,0.08709249217417336,-0.2709121751705543,0.007585102193108448,A
202,0.8516837723297379,-0.24012078868218323,0.7253652480498128,A
203,-0.32415943479558784,-0.8846528861879044,0.10507933916699497,A
204,0.02643645157405894,0.708853826938225,0.0006988859718275633,A
205,0.8951857095889899,0.900656846125226,0.8013574546523434,A
206,-0.2390409656125263,0.889500554959288,0.05714058324096898,A
207,-0.31203399893401174,0.3773446807873089,0.09736521649075083,A
208,-0.21261086690773445,-0.8202689992304402,0.04520338072725837,A
209,-0.6892120660533234,-0.6681140275768935,0.47501327199349064,A
210,-0.5963000829425891,0.9720020471543402,0.3555737889173386,A
211,-0.11331851052920672,-0.9816505988967992,0.012841084828557933,A
212,0.13801224636498732,-0.03446765644057903,0.019047380146709956,A
213,-0.25598572119440255,-0.9379578760857872,0.0655286894554184,A
214,0.30461145268807654,-0.1225495452187586,0.0927881371087403,A
215,0.8825770683051617,-0.8913964820953257,0.778942281498134,A
216,0.7749394335643376,-0.3019720215196391,0.6005311256930164,A
217,-0.18451259473694326,-0.9961162356971585,0.03404489761655946,A
218,-0.2116105952047982,0.7517899202279417,0.04477904400292896,A
219,0.646405507091129,-0.5224741170678369,0.4178400795977396,A
220,0.9224068737961566,-0.804013524453012,0.8508344408263988,A
221,-0.9575446953339826,0.03345500465219753,0.9168918435622495,A
222,-0.4678091934287101,-0.0494340755470839,0.2188454414564203,A
223,0.48901322243412326,-0.7513248170763966,0.2391339317154053,A
224,-0.5798278684078941,0.23125956946719683,0.3362003569824422,A
225,0.03712569970742763,-0.1426944288118035,0.001378317578766092,A
226,-0.5220330958998527,0.4690738845260354,0.2725185532147848,A
227,-0.36407180215218893,-0.3590663983022706,0.1325482771223426,A
228,-0.6750880582939431,-0.9255695102606325,0.4557438864510864,A
229,0.43743356841658754,0.8213300374798389,0.19134812677766938,A
230,-0.011119209765156457,-0.22515720951860363,0.00012363682580155072,A
231,-0.7487666068488719,0.20827300942624016,0.560651431531973,A
232,-0.1954474617498938,0.2513653478611879,0.0381997103044762,A
233,0.3879240403814317,0.14703559308363046,0.15048506110585463,A
234,-0.8169658123148313,-0.7129291226978205,0.6674331384912322,A
235,0.5840941919058131,0.7656647417553273,0.34116602501810483,A
236,0.2396579212633907,0.4739715371495141,0.057435919224289575,A
237,0.876869080035777,0.1945391380187793,0.76889938352279,A
238,-0.9431739583400796,0.9346878099090781,0.8895771156908941,A
239,0.275330715655439,0.6971856605910047,0.07580700298333619,A
240,-0.6198351931315271,0.7273899852476804,0.3841956666443975,A
241,0.8791576948464559,0.824744185348049,0.772918252407734,A
242,-0.6042185332507048,0.1187669129142983,0.36508003592363314,A
243,-0.6554035330923134,0.2789337273627557,0.42955379118988707,A
244,-0.5098099039725088,-0.14914524867445467,0.25990613818845865,A
245,-0.8994398977387092,0.7275292300115501,0.8089921296442197,A
246,-0.23091999583235712,0.21996527687685163,0.053324044475215826,A
247,-0.23950937186230914,-0.6893941406707405,0.057364739209877884,A
248,-0.9723162934053033,0.6529219433770983,0.945398974421428,A
249,-0.0237368018588755,-0.8694261726248531,0.0005634357624875154,A
250,-0.2607427120874384,0.19929513255671205,0.06798676190671278,A
251,0.18261785730134328,0.2736198358685942,0.03334928180533377,A
252,-0.16946944087550198,-0.8454937475894393,0.02871989139065526,A
253,0.7658040910209902,-0.2994444514861718,0.586455905824485,A
254,-0.6003853979365747,-0.4363270702424389,0.3604626260554592,A
255,0.931557206910337,0.7437882292182034,0.8677988297465885,A
256,0.41821702504138614,-0.728494575978127,0.1749054800344674,A
257,0.13860707978050524,-0.30147742477145156,0.019211922565279343,A
258,0.26969766131385087,-0.6951231201943389,0.07273682851816062,A
259,-0.18804271179389165,-0.3002795981721258,0.0353600614588006,A
260,0.7853733712333866,-0.34777868087284913,0.6168113322424948,A
261,-0.3910415755913452,0.006734429197336134,0.15291351384096177,A
262,0.3192452179683436,-0.5079128628874701,0.10191750919565522,A
263,-0.20667157190465146,-0.8123297441543815,0.04271313863353952,A
264,-0.31381090211434404,-0.581710556420312,0.09847728228581841,A
265,0.8730808615216212,0.24925509839963267,0.7622701907553363,A
266,-0.06181212301879935,0.5144795503357016,0.003820738552091184,A
267,-0.5185114629787204,0.021085617987093297,0.26885413724033297,A
268,0.32534990788252593,-0.16464677025619867,0.10585256255916811,A
269,0.5396406667442899,-0.3344739206126399,0.2912120492042217,A
270,-0.7733070172453727,0.3000000312936162,0.598003742920935,A
271,0.19874510259256994,0.6179633045298285,0.03949961580453115,A
272,-0.7378143300367856,-0.3341825759270596,0.5443699856076308,A
273,0.9859452677245548,0.48948110028215797,0.9720880709484441,A
274,-0.11756929261939963,0.3423579610235423,0.013822538567026017,A
275,-0.41260980832155103,0.2519527764809124,0.1702468539231471,A
276,0.5544252913571164,-0.9979600706274796,0.30738740369642337,A
277,-0.7878221074888767,-0.07218658900782504,0.6206636730482152,A
278,-0.3961096763681333,0.31810467735857983,0.15690287571246733,A
279,-0.23216659142051754,-0.8675773480990909,0.05390132617182153,A
280,0.7548951311617924,-0.24497586287221318,0.5698666590517798,A
281,0.6178160875072245,0.9852624566561385,0.38169671798273447,A
282,0.09055199012221093,-0.6323373177090053,0.008199662915092987,A
283,-0.914041910324433,-0.7265592398820699,0.8354726138295389,A
284,0.6024390189303874,0.966100780310815,0.3629327715298077,A
285,-0.7588953918728112,-0.07264308925456686,0.5759222158057876,A
286,-0.5763601565313374,-0.01047102039348502,0.33219103003682776,A
287,0.895502755974587,0.7302599578467832,0.8019251859580806,A
288,-0.2889657487375372,-0.8740004937079309,0.0835012039434455,A
289,0.63409628184579,0.13972053394590267,0.4020780946506556,A
290,0.7246722237545702,0.902802304414484,0.5251498318813939,A
291,-0.3182481152477603,-0.9136794230271037,0.10128186285875172,A
292,0.5086185661017064,0.00634777077066051,0.2586928457833559,A
293,0.7460093492065483,0.3804345897414261,0.5565299491035777,A
294,-0.9125324406062965,-0.5104754331386105,0.832715455158884,A
295,0.25022260467080004,0.3055915400259033,0.06261135188823948,A
296,-0.5734668375501515,-0.002042162186240759,0.3288642137697718,A
297,-0.021416940646585614,-0.27971437333829696,0.000458685346659371,A
298,0.5673830485398876,0.709725700486767,0.3219235237704165,A
299,0.2555422680804491,0.3612364426899439,0.06530185077570012,A
300,-0.16328812416027771,-0.2473225316263301,0.02666301149178227,A
301,-0.666737880815292,-0.39272819777715595,0.4445394017140665,A
302,-0.36952018443519896,-0.6222982697666748,0.13654516670502345,A
303,0.9506500246794394,-0.7041654039014746,0.9037354694230187,A
304,0.6924703381119883,-0.6943130336700711,0.4795151691649314,A
305,0.5724539760069232,0.781307909362025,0.32770355464613493,A
306,0.8461599214213482,-0.7803127476992782,0.7159866126197821,A
307,0.772659462017149,-0.2585343573485903,0.5970026442446301,A
308,-0.8192830349438556,-0.6937486987432404,0.6712246913468148,A
309,-0.9040673796560141,0.31811963618048944,0.8173378269580917,A
310,-0.8359080047933911,0.6343034580706555,0.698742192477668,A
311,-0.12323167917202382,-0.26122947688692033,0.01518604675155661,A
312,-0.014871116403350149,-0.1705234830983886,0.00022115010308198987,A
313,-0.5399601966631604,0.414034961010731,0.29155701398051886,A
314,0.39172634121017835,-0.6963740328115573,0.15344952639791307,A
315,0.24537311254384342,-0.9027223640421316,0.06020796435945365,A
316,-0.8923099516382389,-0.053785648192716584,0.7962170497926362,A
317,0.645240492183492,0.3613374890358674,0.416335292753195,A
318,-0.6944846803900919,-0.8823186659862243,0.4823089712965281,A
319,0.22520052605915053,0.9996931944094312,0.050715276937318136,A
320,0.8044529831220744,-0.7305452198732896,0.6471446020540045,A
321,-0.11745031712502607,0.014330362246847361,0.013794576992769193,A
322,0.9862285335835119,0.8565055688549177,0.9726467204542844,A
323,0.41569770409719053,-0.03132453928148893,0.17280458119167538,A
324,0.6191098592334123,-0.8854043576380823,0.3832970178000156,A
325,-0.8951977699704088,-0.3436732816617434,0.8013790473599929,A
326,-0.7737429325970071,0.9311992582874602,0.5986781257438166,A
327,0.5467056776277979,-0.25257941115070004,0.29888709795046964,A
328,-0.7811531544610923,-0.7293640668440609,0.6102002507245152,A
329,-0.151307042077097,0.488800994215673,0.0228938209821204,A
330,-0.4775832600583598,-0.6387469994544852,0.22808577028797095,A
331,0.03434703385341531,0.27258490235064237,0.0011797187345276574,A
332,0.946409780410048,0.9935029405006168,0.8956914724557953,A
333,0.598279630169372,0.4528498145126325,0.35793851587560055,A
334,-0.37666013425954525,-0.9190031997617802,0.14187285674041866,A
335,-0.6854480108462477,0.3579932317700527,0.46983897557307774,A
336,-0.4523094034007138,-0.5531228602873439,0.20458379640470964,A
337,0.11392285214914533,0.967940612263789,0.012978416241796025,A
338,0.9067155532800928,0.0721738930668896,0.8221330945600248,A
339,0.7612342853840697,0.023123348125025256,0.5794776372441952,A
340,-0.32202349467013747,0.04383913734880229,0.10369913111956805,A
341,-0.5086878392203684,0.8082097807221835,0.2587633177706874,A
342,0.27550418224350337,0.8864460133546734,0.07590255443366152,A
343,0.7376431941379558,-0.4443463346012084,0.5441174818580459,A
344,-0.7775703212843279,-0.11522865500411572,0.604615604542213,A
345,0.4670673749878127,0.3906629762901479,0.21815193277800604,A
346,-0.2992049950999325,-0.853616667207111,0.08952362909275062,A
347,0.29119132021467964,-0.8086286567113115,0.08479238496836809,A
348,0.9088228587656413,-0.4923780497736572,0.8259589886149528,A
349,0.7878626721315445,-0.7583053529099584,0.6207275901382575,A
350,0.8673311845989207,-0.6342417363447241,0.752263383777767,A
351,0.24569707530812468,-0.4342539700628145,0.06036705281496629,A
352,0.49732825780441137,0.8578005108184708,0.24733539601077106,A
353,-0.9114017778252248,0.6698971364908008,0.8306532006229804,A
354,0.8609882949952423,-0.11483620750230727,0.7413008441188144,A
355,0.2508793625422645,0.3624215203448371,0.06294045454961299,A
356,0.9376562196623606,-0.32166814886055084,0.879199186271509,A
357,-0.6960394049451257,0.9300316797239947,0.48447085323636474,A
358,-0.21378191693749993,0.40016679248482623,0.04570270800947212,A
359,-0.05811825710841134,-0.6317180227587114,0.0033777318093194055,A
360,-0.3722978071023213,0.0067252214548698674,0.13860565717319723,A
361,0.5277380362503428,0.6470912333429646,0.2785074349053681,A
362,0.8276782943087417,-0.6842420700031897,0.6850513588698282,A
363,0.42123769935916,0.6404897037017494,0.17744119936139807,A
364,-0.4103282439636189,0.42261628792482964,0.16836926779426714,A
365,0.7958012333022781,0.8075982146889189,0.633299602925427,A
366,0.9655846524391762,0.12407673175549094,0.9323537210260848,A
367,-0.9485691887420364,-0.498216986314892,0.8997835058307252,A
368,0.20433043588652433,-0.5934195151354889,0.04175092702957703,A
369,-0.8298551760031232,0.11636359730697698,0.6886596131391746,A
370,-0.595498810031474,-0.5033000005714783,0.35461883274890155,A
371,-0.655881826776922,0.5866367994898833,0.4301809706962323,A
372,0.0029620500327152133,0.8029551000685193,8.773740396308196e-06,A
373,-0.45995508713072475,-0.19220857235293654,0.2115586821774326,A
374,0.8028852575634664,-0.8492510535579298,0.6446247368127538,A
375,0.4939009254508635,0.29649913838468156,0.24393812416121943,A
376,0.14861696981790828,0.4038382828494671,0.022087003717857063,A
377,0.057929891110328535,0.3283371945812532,0.003355872284054521,A
378,-0.8260593182005329,0.4994940817509701,0.6823739971859293,A
379,0.4728467663302385,0.8429106136765772,0.22358406442896314,A
380,0.929473897589244,0.33170460697650705,0.8639217262997405,A
381,0.5577663556537367,0.22770146184958695,0.31110330749925064,A
382,-0.07161557035987443,0.8034007525828764,0.005128789917970124,A
383,-0.533015586969839,-0.7482098405129829,0.284105615952802,A
384,0.23138949450224433,-0.08498850320087925,0.05354109816600416,A
385,0.9990450554739181,-0.47604068507667074,0.9980910228668841,A
386,0.5705980998204772,0.8241954154153996,0.32558219151873924,A
387,-0.37137451716753955,-0.15046016702570686,0.13791903200142314,A
388,-0.04156945669049317,0.9553695103366127,0.0017280197295427872,A
389,-0.5979285250658477,-0.7995766866003733,0.35751852108742005,A
390,0.16617079590689943,-0.3345133379278209,0.027612733412332422,A
391,0.858027681901508,-0.38322386098818817,0.7362115029092754,A
392,0.4602875078202946,0.4627750306447336,0.21186458985541776,A
393,0.49649984648374446,-0.10379729195989773,0.2465120975583818,A
394,-0.3279994848955621,0.4532357580147257,0.10758366209175406,A
395,-0.6839468271366291,0.9459025745101817,0.4677832623502621,A
396,-0.04364069580103047,0.9468476055259625,0.0019045103299980787,A
397,-0.7967710177668319,0.2666260110096681,0.6348440547531932,A
398,0.551898307010255,-0.013735304624408418,0.3045917412807857,A
399,0.918531408669611,-0.5772991541574146,0.84369994871258,A
400,-0.33482418871406416,-0.7247957981017308,0.11210723734803126,A
401,0.3540333680698782,0.7629858294538574,0.12533962570690182,A
402,0.5793884595653014,-0.5846118156261833,0.3356909870774529,A
403,0.031231881623105417,0.9197092406348439,0.0009754304297196699,A
404,-0.2969961025788821,-0.8384047371986818,0.08820668494704585,A
405,0.272214880210619,0.5587980658457161,0.07410094100808166,A
406,0.0859007018230864,-0.3282331368558402,0.007378930573698799,A
407,0.48746398415927006,-0.6951414258778255,0.23762113585242908,A
408,0.5112338886271626,0.3263369009928774,0.26136008888085005,A
409,-0.7297252120094633,-0.7878057304297625,0.5324988850422562,A
410,0.43274307528553413,0.29105519245970957,0.18726656920758145,A
411,-0.9208182180958124,-0.5211382956565069,0.8479061907771472,A
412,0.29250196033169407,-0.9393480511449719,0.08555739679788393,A
413,0.9361490457426533,-0.8458657820563702,0.8763750358448804,A
414,-0.09865984323895627,0.12015724716106901,0.009733764667935425,A
415,-0.51978015693357,-0.2574952443839662,0.27017141154188673,A
416,0.9862282465692866,-0.6573653759657716,0.9726461543311297,A
417,0.7937763605140593,0.6491792614636802,0.6300809105109458,A
418,-0.7111178371214011,-0.40191334542055124,0.5056885782722196,A
419,0.25893551521439373,-0.9021319810179924,0.06704760103934353,A
420,-0.47760757993620984,0.9804498655881537,0.22810900041252308,A
421,-0.9282349223103374,-0.6076120130825107,0.8616200709964782,A
422,0.9253196892260007,0.1614017823500713,0.8562165272693025,A
423,0.18883796517756046,-0.3508722949365515,0.03565977709240154,A
424,0.3418418993136436,-0.1332386707488069,0.11685588412635926,A
425,-0.5321964345190111,-0.05084683546239588,0.2832330449147481,A
426,-0.9265267047200418,-0.02509128447153408,0.8584517345593796,A
427,0.7842458691098566,0.6432238068632405,0.6150415832158743,A
428,-0.6617850213174199,0.14003235644808165,0.4379594144400979,A
429,0.44539903747291,-0.9015428750906909,0.19838030258179468,A
430,0.9715896872388528,0.2848842084385417,0.9439865203488917,A
431,0.11133893626375535,0.7326526145996313,0.012396358728344577,A
432,-0.8787762669288006,-0.6563096758690827,0.7722477273173186,A
433,0.36329440538856805,-0.9677498735165779,0.13198282498663322,A
434,0.8700724891800713,0.004154359125526419,0.7570261364280053,A
435,-0.9633601135181495,0.048372941386045865,0.928062708317702,A
436,0.8823397840004836,-0.42955396145964087,0.7785234944300201,A
437,0.383070722178523,0.7064418110363482,0.14674317819037516,A
